# t	u	y	backlog	allocated_capacity	service_rate	response_time
# model_name=cloud_server_workload, controlled_output=latency_deviation, dt=0.2 sec, dt_sim=0.02 sec, input_type=alternating_steps, preg_blackbox_enabled=False, r_preg=1, backlog_nom=8, arrival_rate=5, service_nom=5, service_gain=3, tau_capacity=1.5, half_saturation=2, abandonment=0.03, latency_gain=0.18
5.8380000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.8400000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.8420000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.8440000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.8460000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.8480000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.8500000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.8520000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.8540000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.8560000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.8580000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.8600000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.8620000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.8640000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.8660000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.8680000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.8700000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.8720000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.8740000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.8760000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.8780000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.8800000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.8820000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.8840000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.8860000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.8880000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.8900000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.8920000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.8940000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.8960000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.8980000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9000000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9020000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9040000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9060000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9080000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9100000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9120000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9140000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9160000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9180000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9200000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9220000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9240000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9260000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9280000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9300000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9320000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9340000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9360000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9380000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9400000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9420000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9440000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9460000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9480000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9500000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9520000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9540000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9560000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9580000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9600000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9620000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9640000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9660000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9680000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9700000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9720000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9740000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9760000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9780000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9800000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9820000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9840000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9860000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9880000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9900000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9920000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9940000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9960000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
5.9980000000e+02	1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
6.0000000000e+02	-1.5000000000e+00	-8.1491860767e-01	3.4726744018e+00	7.7154447609e+00	4.8958197679e+00	6.2508139233e-01
6.0020000000e+02	-1.5000000000e+00	-8.0726797131e-01	3.5151779372e+00	7.0375248474e+00	4.4854676237e+00	6.3273202869e-01
6.0040000000e+02	-1.5000000000e+00	-7.8645071134e-01	3.6308293815e+00	6.4442274267e+00	4.1553186390e+00	6.5354928866e-01
6.0060000000e+02	-1.5000000000e+00	-7.5501588148e-01	3.8054673251e+00	5.9249893538e+00	3.8838136751e+00	6.8498411852e-01
6.0080000000e+02	-1.5000000000e+00	-7.1484150579e-01	4.0286583012e+00	5.4705660461e+00	3.6557124675e+00	7.2515849421e-01
6.0100000000e+02	-1.5000000000e+00	-6.6733744056e-01	4.2925697746e+00	5.0728668917e+00	3.4605313679e+00	7.7266255944e-01
6.0120000000e+02	-1.5000000000e+00	-6.1359263395e-01	4.5911520336e+00	4.7248112027e+00	3.2911282354e+00	8.2640736605e-01
6.0140000000e+02	-1.5000000000e+00	-5.5447632282e-01	4.9195759843e+00	4.4202021501e+00	3.1426087947e+00	8.8552367718e-01
6.0160000000e+02	-1.5000000000e+00	-4.9070520878e-01	5.2738599512e+00	4.1536164346e+00	3.0115497843e+00	9.4929479122e-01
6.0180000000e+02	-1.5000000000e+00	-4.2288710432e-01	5.6506271982e+00	3.9203077291e+00	2.8954746984e+00	1.0171128957e+00
6.0200000000e+02	-1.5000000000e+00	-3.5154897591e-01	6.0469501338e+00	3.7161221750e+00	2.7925120834e+00	1.0884510241e+00
6.0220000000e+02	-1.5000000000e+00	-2.7715494587e-01	6.4602503007e+00	3.5374244258e+00	2.7011786175e+00	1.1628450541e+00
6.0240000000e+02	-1.5000000000e+00	-2.0011798410e-01	6.8882334217e+00	3.3810329236e+00	2.6202444152e+00	1.2398820159e+00
6.0260000000e+02	-1.5000000000e+00	-1.2080771374e-01	7.3288460348e+00	3.2441632535e+00	2.5486510237e+00	1.3191922863e+00
6.0280000000e+02	-1.5000000000e+00	-3.9555866103e-02	7.7802451883e+00	3.1243785701e+00	2.4854623651e+00	1.4004441339e+00
6.0300000000e+02	-1.5000000000e+00	4.3339666451e-02	8.2407759247e+00	3.0195462111e+00	2.4298357764e+00	1.4833396665e+00
6.0320000000e+02	-1.5000000000e+00	1.2761160785e-01	8.7089533769e+00	2.9277997276e+00	2.3810049803e+00	1.5676116079e+00
6.0340000000e+02	-1.5000000000e+00	2.1302057141e-01	9.1834476190e+00	2.8475056530e+00	2.3382699057e+00	1.6530205714e+00
6.0360000000e+02	-1.5000000000e+00	2.9935263982e-01	9.6630702212e+00	2.7772344213e+00	2.3009902817e+00	1.7393526398e+00
6.0380000000e+02	-1.5000000000e+00	3.8641715031e-01	1.0146761946e+01	2.7157349143e+00	2.2685811911e+00	1.8264171503e+00
6.0400000000e+02	-1.5000000000e+00	4.7404463360e-01	1.0633581298e+01	2.6619121865e+00	2.2405095575e+00	1.9140446336e+00
6.0420000000e+02	-1.5000000000e+00	5.6208488335e-01	1.1122693796e+01	2.6148079712e+00	2.2162910186e+00	2.0020848833e+00
6.0440000000e+02	-1.5000000000e+00	6.5040514652e-01	1.1613361925e+01	2.5735836188e+00	2.1954869175e+00	2.0904051465e+00
6.0460000000e+02	-1.5000000000e+00	7.3888843245e-01	1.2104935736e+01	2.5375051655e+00	2.1777013049e+00	2.1788884324e+00
6.0480000000e+02	-1.5000000000e+00	8.2743193963e-01	1.2596844109e+01	2.5059302657e+00	2.1625779292e+00	2.2674319396e+00
6.0500000000e+02	-1.5000000000e+00	9.1594560006e-01	1.3088586667e+01	2.4782967559e+00	2.1497972336e+00	2.3559456001e+00
6.0520000000e+02	-1.5000000000e+00	1.0043507394e+00	1.3579726330e+01	2.4541126454e+00	2.1390733959e+00	2.4443507394e+00
6.0540000000e+02	-1.5000000000e+00	1.0925788499e+00	1.4069882500e+01	2.4329473571e+00	2.1301514459e+00	2.5325788499e+00
6.0560000000e+02	-1.5000000000e+00	1.1805704727e+00	1.4558724849e+01	2.4144240616e+00	2.1228044974e+00	2.6205704727e+00
6.0580000000e+02	-1.5000000000e+00	1.2682741831e+00	1.5045967684e+01	2.3982129675e+00	2.1168311167e+00	2.7082741831e+00
6.0600000000e+02	-1.5000000000e+00	1.3556456739e+00	1.5531364855e+01	2.3840254505e+00	2.1120528494e+00	2.7956456739e+00
6.0620000000e+02	-1.5000000000e+00	1.4426469301e+00	1.6014705167e+01	2.3716089142e+00	2.1083119141e+00	2.8826469301e+00
6.0640000000e+02	-1.5000000000e+00	1.5292454882e+00	1.6495808268e+01	2.3607422928e+00	2.1054690700e+00	2.9692454882e+00
6.0660000000e+02	-1.5000000000e+00	1.6154137728e+00	1.6974520960e+01	2.3512321158e+00	2.1034016572e+00	3.0554137728e+00
6.0680000000e+02	-1.5000000000e+00	1.7011285055e+00	1.7450713919e+01	2.3429090626e+00	2.1020018062e+00	3.1411285055e+00
6.0700000000e+02	-1.5000000000e+00	1.7863701774e+00	1.7924278763e+01	2.3356249485e+00	2.1011748109e+00	3.2263701774e+00
6.0720000000e+02	-1.5000000000e+00	1.8711225817e+00	1.8395125454e+01	2.3292500861e+00	2.1008376558e+00	3.3111225817e+00
6.0740000000e+02	-1.5000000000e+00	1.9553723980e+00	1.8863179989e+01	2.3236709767e+00	2.1009176881e+00	3.3953723980e+00
6.0760000000e+02	-1.5000000000e+00	2.0391088251e+00	1.9328382362e+01	2.3187882890e+00	2.1013514249e+00	3.4791088251e+00
6.0780000000e+02	-1.5000000000e+00	2.1223232566e+00	1.9790684759e+01	2.3145150910e+00	2.1020834840e+00	3.5623232566e+00
6.0800000000e+02	-1.5000000000e+00	2.2050089942e+00	2.0250049968e+01	2.3107753021e+00	2.1030656291e+00	3.6450089942e+00
6.0820000000e+02	-1.5000000000e+00	2.2871609954e+00	2.0706449975e+01	2.3075023387e+00	2.1042559183e+00	3.7271609954e+00
6.0840000000e+02	-1.5000000000e+00	2.3687756519e+00	2.1159864733e+01	2.3046379284e+00	2.1056179466e+00	3.8087756519e+00
6.0860000000e+02	-1.5000000000e+00	2.4498505943e+00	2.1610281079e+01	2.3021310730e+00	2.1071201737e+00	3.8898505943e+00
6.0880000000e+02	-1.5000000000e+00	2.5303845208e+00	2.2057691782e+01	2.2999371399e+00	2.1087353272e+00	3.9703845208e+00
6.0900000000e+02	-1.5000000000e+00	2.6103770479e+00	2.2502094710e+01	2.2980170683e+00	2.1104398758e+00	4.0503770479e+00
6.0920000000e+02	-1.5000000000e+00	2.6898285787e+00	2.2943492104e+01	2.2963366728e+00	2.1122135626e+00	4.1298285787e+00
6.0940000000e+02	-1.5000000000e+00	2.7687401884e+00	2.3381889935e+01	2.2948660356e+00	2.1140389938e+00	4.2087401884e+00
6.0960000000e+02	-1.5000000000e+00	2.8471135241e+00	2.3817297356e+01	2.2935789731e+00	2.1159012757e+00	4.2871135241e+00
6.0980000000e+02	-1.5000000000e+00	2.9249507176e+00	2.4249726209e+01	2.2924525703e+00	2.1177876955e+00	4.3649507176e+00
6.1000000000e+02	-1.5000000000e+00	3.0022543094e+00	2.4679190608e+01	2.2914667727e+00	2.1196874405e+00	4.4422543094e+00
6.1020000000e+02	-1.5000000000e+00	3.0790271823e+00	2.5105706568e+01	2.2906040289e+00	2.1215913508e+00	4.5190271823e+00
6.1040000000e+02	-1.5000000000e+00	3.1552725043e+00	2.5529291690e+01	2.2898489785e+00	2.1234917032e+00	4.5952725043e+00
6.1060000000e+02	-1.5000000000e+00	3.2309936787e+00	2.5949964882e+01	2.2891881786e+00	2.1253820208e+00	4.6709936787e+00
6.1080000000e+02	-1.5000000000e+00	3.3061943013e+00	2.6367746118e+01	2.2886098641e+00	2.1272569068e+00	4.7461943013e+00
6.1100000000e+02	-1.5000000000e+00	3.3808781225e+00	2.6782656236e+01	2.2881037387e+00	2.1291118986e+00	4.8208781225e+00
6.1120000000e+02	-1.5000000000e+00	3.4550490158e+00	2.7194716755e+01	2.2876607913e+00	2.1309433406e+00	4.8950490158e+00
6.1140000000e+02	-1.5000000000e+00	3.5287109501e+00	2.7603949723e+01	2.2872731355e+00	2.1327482727e+00	4.9687109501e+00
6.1160000000e+02	-1.5000000000e+00	3.6018679653e+00	2.8010377585e+01	2.2869338695e+00	2.1345243330e+00	5.0418679653e+00
6.1180000000e+02	-1.5000000000e+00	3.6745241530e+00	2.8414023072e+01	2.2866369530e+00	2.1362696735e+00	5.1145241530e+00
6.1200000000e+02	-1.5000000000e+00	3.7466836381e+00	2.8814909100e+01	2.2863770995e+00	2.1379828861e+00	5.1866836381e+00
6.1220000000e+02	-1.5000000000e+00	3.8183505647e+00	2.9213058693e+01	2.2861496827e+00	2.1396629379e+00	5.2583505647e+00
6.1240000000e+02	-1.5000000000e+00	3.8895290832e+00	2.9608494907e+01	2.2859506536e+00	2.1413091159e+00	5.3295290832e+00
6.1260000000e+02	-1.5000000000e+00	3.9602233397e+00	3.0001240776e+01	2.2857764687e+00	2.1429209785e+00	5.4002233397e+00
6.1280000000e+02	-1.5000000000e+00	4.0304374673e+00	3.0391319263e+01	2.2856240266e+00	2.1444983128e+00	5.4704374673e+00
6.1300000000e+02	-1.5000000000e+00	4.1001755783e+00	3.0778753213e+01	2.2854906134e+00	2.1460410988e+00	5.5401755783e+00
6.1320000000e+02	-1.5000000000e+00	4.1694417581e+00	3.1163565323e+01	2.2853738537e+00	2.1475494774e+00	5.6094417581e+00
6.1340000000e+02	-1.5000000000e+00	4.2382400602e+00	3.1545778112e+01	2.2852716688e+00	2.1490237236e+00	5.6782400602e+00
6.1360000000e+02	-1.5000000000e+00	4.3065745020e+00	3.1925413900e+01	2.2851822392e+00	2.1504642225e+00	5.7465745020e+00
6.1380000000e+02	-1.5000000000e+00	4.3744490612e+00	3.2302494785e+01	2.2851039729e+00	2.1518714493e+00	5.8144490612e+00
6.1400000000e+02	-1.5000000000e+00	4.4418676735e+00	3.2677042631e+01	2.2850354763e+00	2.1532459520e+00	5.8818676735e+00
6.1420000000e+02	-1.5000000000e+00	4.5088342301e+00	3.3049079056e+01	2.2849755299e+00	2.1545883362e+00	5.9488342301e+00
6.1440000000e+02	-1.5000000000e+00	4.5753525766e+00	3.3418625425e+01	2.2849230664e+00	2.1558992525e+00	6.0153525766e+00
6.1460000000e+02	-1.5000000000e+00	4.6414265113e+00	3.3785702840e+01	2.2848771517e+00	2.1571793858e+00	6.0814265113e+00
6.1480000000e+02	-1.5000000000e+00	4.7070597849e+00	3.4150332138e+01	2.2848369684e+00	2.1584294455e+00	6.1470597849e+00
6.1500000000e+02	-1.5000000000e+00	4.7722560999e+00	3.4512533888e+01	2.2848018011e+00	2.1596501582e+00	6.2122560999e+00
6.1520000000e+02	-1.5000000000e+00	4.8370191102e+00	3.4872328390e+01	2.2847710236e+00	2.1608422605e+00	6.2770191102e+00
6.1540000000e+02	-1.5000000000e+00	4.9013524216e+00	3.5229735676e+01	2.2847440879e+00	2.1620064941e+00	6.3413524216e+00
6.1560000000e+02	-1.5000000000e+00	4.9652595914e+00	3.5584775508e+01	2.2847205145e+00	2.1631436003e+00	6.4052595914e+00
6.1580000000e+02	-1.5000000000e+00	5.0287441292e+00	3.5937467385e+01	2.2846998837e+00	2.1642543168e+00	6.4687441292e+00
6.1600000000e+02	-1.5000000000e+00	5.0918094973e+00	3.6287830540e+01	2.2846818282e+00	2.1653393742e+00	6.5318094973e+00
6.1620000000e+02	-1.5000000000e+00	5.1544591111e+00	3.6635883950e+01	2.2846660265e+00	2.1663994933e+00	6.5944591111e+00
6.1640000000e+02	-1.5000000000e+00	5.2166963399e+00	3.6981646333e+01	2.2846521973e+00	2.1674353831e+00	6.6566963399e+00
6.1660000000e+02	-1.5000000000e+00	5.2785245079e+00	3.7325136155e+01	2.2846400943e+00	2.1684477391e+00	6.7185245079e+00
6.1680000000e+02	-1.5000000000e+00	5.3399468944e+00	3.7666371636e+01	2.2846295021e+00	2.1694372419e+00	6.7799468944e+00
6.1700000000e+02	-1.5000000000e+00	5.4009667351e+00	3.8005370751e+01	2.2846202321e+00	2.1704045561e+00	6.8409667351e+00
6.1720000000e+02	-1.5000000000e+00	5.4615872227e+00	3.8342151237e+01	2.2846121192e+00	2.1713503298e+00	6.9015872227e+00
6.1740000000e+02	-1.5000000000e+00	5.5218115080e+00	3.8676730600e+01	2.2846050191e+00	2.1722751939e+00	6.9618115080e+00
6.1760000000e+02	-1.5000000000e+00	5.5816427004e+00	3.9009126113e+01	2.2845988052e+00	2.1731797616e+00	7.0216427004e+00
6.1780000000e+02	-1.5000000000e+00	5.6410838692e+00	3.9339354829e+01	2.2845933670e+00	2.1740646286e+00	7.0810838692e+00
6.1800000000e+02	-1.5000000000e+00	5.7001380442e+00	3.9667433579e+01	2.2845886076e+00	2.1749303728e+00	7.1401380442e+00
6.1820000000e+02	-1.5000000000e+00	5.7588082166e+00	3.9993378981e+01	2.2845844423e+00	2.1757775543e+00	7.1988082166e+00
6.1840000000e+02	-1.5000000000e+00	5.8170973400e+00	4.0317207444e+01	2.2845807970e+00	2.1766067157e+00	7.2570973400e+00
6.1860000000e+02	-1.5000000000e+00	5.8750083312e+00	4.0638935173e+01	2.2845776067e+00	2.1774183825e+00	7.3150083312e+00
6.1880000000e+02	-1.5000000000e+00	5.9325440708e+00	4.0958578171e+01	2.2845748146e+00	2.1782130628e+00	7.3725440708e+00
6.1900000000e+02	-1.5000000000e+00	5.9897074045e+00	4.1276152247e+01	2.2845723710e+00	2.1789912483e+00	7.4297074045e+00
6.1920000000e+02	-1.5000000000e+00	6.0465011435e+00	4.1591673019e+01	2.2845702325e+00	2.1797534143e+00	7.4865011435e+00
6.1940000000e+02	-1.5000000000e+00	6.1029280653e+00	4.1905155919e+01	2.2845683609e+00	2.1805000203e+00	7.5429280653e+00
6.1960000000e+02	-1.5000000000e+00	6.1589909148e+00	4.2216616193e+01	2.2845667230e+00	2.1812315101e+00	7.5989909148e+00
6.1980000000e+02	-1.5000000000e+00	6.2146924046e+00	4.2526068914e+01	2.2845652895e+00	2.1819483127e+00	7.6546924046e+00
